"炼雀老磊","瘤开(矫)","瘤开(焙)","乞闭 扁柯(∑C)","弥绊 扁柯(∑C)","弥历 扁柯(∑C)","傈斥 扁柯(∑C)","乞斥 扁柯(∑C)","乞斥 弥绊 扁柯(∑C)","乞斥 弥历 扁柯(∑C)","乞闭 碍荐樊(mm)","傈斥 碍荐樊(mm)","乞斥 碍荐樊(mm)","乞闭 老炼矫埃(hr)","傈斥 老炼矫埃(hr)","乞斥 老炼矫埃(hr)","乞闭 老荤樊(MJ/С)","傈斥 老荤樊(MJ/С)","乞斥 老荤樊(MJ/С)","乞闭 嚼档(%)","傈斥 嚼档(%)","乞斥 嚼档(%)","乞闭 款樊(1/10)","傈斥 款樊(1/10)","乞斥 款樊(1/10)","乞闭 利汲樊(cm)","傈斥 利汲樊(cm)","乞斥 利汲樊(cm)","乞闭 鉴埃弥措浅加(m/s)","傈斥 鉴埃弥措浅加(m/s)","乞斥 鉴埃弥措浅加(m/s)"
"20221130","措备","合备","-0.4","6.5","-3.2","5.7","0.0","0.0","0.0","0.0","15.5","0.0","4.7","0.0","0.0","9.54","1.58","0.0","41.0","78.1","0.0","7.3","8.0","0.0","0.0","0.0","0.0","11.3","12.9","0.0"
"20221129","措备","合备","12.3","15.2","6.5","7.2","0.0","0.0","0.0","17.7","0.0","0.0","0.0","8.6","0.0","3.47","11.55","0.0","71.6","53.1","0.0","9.6","2.8","0.0","0.0","0.0","0.0","10.0","3.8","0.0"
"20221128","措备","合备","10.5","15.9","4.5","5.2","0.0","0.0","0.0","11.0","0.0","0.0","1.5","7.7","0.0","5.62","11.26","0.0","73.9","60.1","0.0","7.8","3.3","0.0","0.0","0.0","0.0","5.5","3.6","0.0"
"20221127","措备","合备","7.7","14.9","0.4","5.9","0.0","0.0","0.0","0.0","0.0","0.0","8.1","9.1","0.0","11.5","12.09","0.0","46.1","49.9","0.0","3.4","0.0","0.0","0.0","0.0","0.0","2.6","4.4","0.0"
"20221126","措备","合备","10.9","17.3","6.0","7.2","0.0","0.0","0.0","0.0","0.0","0.0","8.3","9.1","0.0","11.27","12.49","0.0","53.8","43.3","0.0","0.8","0.0","0.0","0.0","0.0","0.0","9.7","8.8","0.0"
"20221125","措备","合备","9.2","17.0","1.1","9.0","0.0","0.0","0.0","0.0","0.0","0.0","8.1","8.5","0.0","10.14","10.78","0.0","69.9","53.9","0.0","2.9","1.4","0.0","0.0","0.0","0.0","3.1","9.3","0.0"
"20221124","措备","合备","8.7","15.8","4.8","7.7","0.0","0.0","0.0","0.0","0.0","0.0","3.9","8.5","0.0","8.28","11.49","0.0","65.1","48.0","0.0","3.3","2.4","0.0","0.0","0.0","0.0","4.1","10.3","0.0"
"20221123","措备","合备","13.0","18.2","8.0","4.4","0.0","0.0","0.0","0.7","0.0","0.0","5.6","7.8","0.0","9.66","10.86","0.0","75.0","51.4","0.0","4.5","3.8","0.0","0.0","0.0","0.0","7.9","9.3","0.0"
"20221122","措备","合备","12.5","15.9","9.8","7.4","0.0","0.0","0.0","0.4","0.4","0.0","0.0","2.2","0.0","3.95","7.13","0.0","77.1","57.4","0.0","9.9","6.8","0.0","0.0","0.0","0.0","3.2","13.2","0.0"
"20221121","措备","合备","12.5","19.8","6.6","11.4","0.0","0.0","0.0","0.0","0.0","0.0","7.7","2.1","0.0","10.18","6.98","0.0","75.8","77.4","0.0","4.8","8.1","0.0","0.0","0.0","0.0","3.1","4.0","0.0"
"20221120","措备","合备","12.8","18.6","8.5","10.7","0.0","0.0","0.0","0.0","0.0","0.0","5.1","8.1","0.0","9.54","10.62","0.0","78.8","76.6","0.0","4.5","0.8","0.0","0.0","0.0","0.0","3.1","3.7","0.0"
"20221119","措备","合备","11.2","18.9","3.6","11.0","0.0","0.0","0.0","0.0","0.0","0.0","8.3","8.8","0.0","10.75","11.59","0.0","74.4","72.5","0.0","3.4","1.8","0.0","0.0","0.0","0.0","6.4","6.7","0.0"
"20221118","措备","合备","9.6","19.0","1.6","10.5","0.0","0.0","0.0","0.0","0.0","0.0","9.1","8.7","0.0","12.65","11.72","0.0","64.4","62.6","0.0","0.0","1.3","0.0","0.0","0.0","0.0","3.2","4.7","0.0"
"20221117","措备","合备","9.4","17.1","4.6","9.6","0.0","0.0","0.0","0.0","0.0","0.0","8.5","8.8","0.0","11.98","12.58","0.0","64.6","53.6","0.0","3.0","3.3","0.0","0.0","0.0","0.0","3.5","5.1","0.0"
"20221116","措备","合备","10.3","15.8","5.9","9.3","0.0","0.0","0.0","0.4","0.0","0.0","8.5","8.8","0.0","12.1","12.24","0.0","69.3","61.0","0.0","3.6","1.6","0.0","0.0","0.0","0.0","7.1","5.9","0.0"
"20221115","措备","合备","10.0","15.3","6.4","9.7","0.0","0.0","0.0","0.0","0.0","0.0","8.9","7.6","0.0","13.0","12.15","0.0","62.0","65.9","0.0","0.5","2.1","0.0","0.0","0.0","0.0","7.9","5.2","0.0"
"20221114","措备","合备","11.6","14.9","9.2","9.6","0.0","0.0","0.0","0.0","0.0","0.0","0.7","8.4","0.0","5.89","11.81","0.0","68.5","72.3","0.0","6.1","0.4","0.0","0.0","0.0","0.0","5.6","5.3","0.0"
"20221113","措备","合备","15.9","20.7","12.0","7.8","0.0","0.0","0.0","16.3","0.0","0.0","6.5","9.1","0.0","10.84","13.43","0.0","76.6","70.0","0.0","8.0","0.4","0.0","0.0","0.0","0.0","7.8","5.3","0.0"
"20221112","措备","合备","17.0","24.3","8.8","7.4","0.0","0.0","0.0","0.1","0.0","0.0","7.0","5.5","0.0","11.72","9.47","0.0","78.6","55.8","0.0","5.6","4.3","0.0","0.0","0.0","0.0","4.6","9.7","0.0"
"20221111","措备","合备","14.0","21.3","6.9","8.7","0.0","0.0","0.0","0.0","0.0","0.0","8.2","5.6","0.0","11.51","10.13","0.0","74.3","55.1","0.0","0.8","3.4","0.0","0.0","0.0","0.0","5.1","9.2","0.0"
"20221110","措备","合备","13.3","21.9","5.3","8.1","0.0","0.0","0.0","0.0","0.4","0.0","8.5","1.5","0.0","12.11","5.89","0.0","62.3","68.3","0.0","1.6","7.3","0.0","0.0","0.0","0.0","4.5","7.8","0.0"
"20221109","措备","合备","11.7","19.7","3.8","9.0","0.0","0.0","0.0","0.0","0.0","0.0","8.4","3.4","0.0","12.8","7.28","0.0","65.3","61.5","0.0","2.4","7.6","0.0","0.0","0.0","0.0","4.3","7.9","0.0"
"20221108","措备","合备","10.9","19.7","3.6","10.9","0.0","0.0","0.0","0.0","26.8","0.0","9.4","0.6","0.0","13.44","2.25","0.0","65.4","76.9","0.0","0.0","6.4","0.0","0.0","0.0","0.0","5.7","9.5","0.0"
"20221107","措备","合备","9.7","18.6","1.9","14.2","0.0","0.0","0.0","0.0","0.0","0.0","9.3","6.9","0.0","13.14","12.61","0.0","62.4","71.3","0.0","0.5","5.0","0.0","0.0","0.0","0.0","4.1","8.9","0.0"
"20221106","措备","合备","8.9","16.9","1.3","13.0","0.0","0.0","0.0","0.0","0.0","0.0","9.7","9.0","0.0","14.33","13.35","0.0","60.6","72.1","0.0","0.1","0.4","0.0","0.0","0.0","0.0","5.8","7.9","0.0"
"20221105","措备","合备","9.1","15.7","4.6","12.5","0.0","0.0","0.0","0.0","0.0","0.0","9.9","7.7","0.0","15.46","11.94","0.0","37.3","73.5","0.0","0.4","2.8","0.0","0.0","0.0","0.0","6.6","6.0","0.0"
"20221104","措备","合备","9.3","13.7","6.1","12.3","0.0","0.0","0.0","0.0","0.0","0.0","9.6","9.4","0.0","14.97","13.9","0.0","43.4","64.6","0.0","3.0","0.1","0.0","0.0","0.0","0.0","7.5","5.9","0.0"
"20221103","措备","合备","12.5","19.4","5.1","12.2","0.0","0.0","0.0","0.0","0.0","0.0","6.5","9.3","0.0","11.72","14.18","0.0","56.4","67.6","0.0","4.4","1.3","0.0","0.0","0.0","0.0","6.7","6.2","0.0"
"20221102","措备","合备","13.1","21.4","6.4","13.0","0.0","0.0","0.0","0.0","0.0","0.0","9.6","8.9","0.0","14.49","13.9","0.0","62.9","64.5","0.0","0.0","2.8","0.0","0.0","0.0","0.0","4.8","5.8","0.0"
"20221101","措备","合备","14.2","22.0","6.7","14.3","0.0","0.0","0.0","0.0","0.0","0.0","9.7","8.9","0.0","14.35","13.15","0.0","68.4","64.3","0.0","0.0","3.5","0.0","0.0","0.0","0.0","5.8","5.7","0.0"
"20221031","措备","合备","13.1","19.5","6.9","12.8","0.0","0.0","0.0","0.0","0.0","0.0","9.9","9.8","0.0","15.18","14.67","0.0","72.5","70.1","0.0","3.4","0.3","0.0","0.0","0.0","0.0","6.9","4.1","0.0"
"20221030","措备","合备","13.3","18.7","9.6","11.8","0.0","0.0","0.0","0.0","0.0","0.0","4.9","0.4","0.0","11.02","7.43","0.0","80.4","79.3","0.0","5.9","6.6","0.0","0.0","0.0","0.0","7.6","3.1","0.0"
"20221029","措备","合备","13.6","19.9","8.5","12.8","0.0","0.0","0.0","0.0","0.0","0.0","8.1","7.7","0.0","13.47","13.26","0.0","79.8","70.5","0.0","2.9","3.9","0.0","0.0","0.0","0.0","6.7","7.2","0.0"
"20221028","措备","合备","13.1","22.1","6.5","13.9","0.0","0.0","0.0","0.0","0.0","0.0","9.6","9.6","0.0","14.7","15.43","0.0","77.9","57.6","0.0","1.9","1.0","0.0","0.0","0.0","0.0","10.5","7.9","0.0"
"20221027","措备","合备","14.5","21.8","9.7","14.1","0.0","0.0","0.0","0.0","0.0","0.0","9.5","9.3","0.0","14.74","13.82","0.0","65.1","61.6","0.0","2.4","2.6","0.0","0.0","0.0","0.0","5.6","6.6","0.0"
"20221026","措备","合备","12.2","20.1","4.3","12.0","0.0","0.0","0.0","0.0","0.0","0.0","8.9","9.2","0.0","15.51","14.61","0.0","73.1","67.0","0.0","3.9","4.1","0.0","0.0","0.0","0.0","2.8","4.2","0.0"
"20221025","措备","合备","11.2","18.1","5.1","12.4","0.0","0.0","0.0","0.0","0.0","0.0","7.3","10.1","0.0","13.87","15.65","0.0","69.6","67.9","0.0","1.6","1.8","0.0","0.0","0.0","0.0","7.1","4.5","0.0"
"20221024","措备","合备","12.3","16.5","7.9","11.8","0.0","0.0","0.0","0.0","0.0","0.0","7.9","9.4","0.0","13.16","15.61","0.0","58.3","70.8","0.0","2.4","5.9","0.0","0.0","0.0","0.0","8.4","5.0","0.0"
"20221023","措备","合备","15.3","21.4","10.7","11.7","0.0","0.0","0.0","0.0","0.0","0.0","8.7","10.0","0.0","14.33","15.44","0.0","72.4","68.1","0.0","3.4","0.3","0.0","0.0","0.0","0.0","6.8","4.2","0.0"
"20221022","措备","合备","16.6","23.3","11.9","11.8","0.0","0.0","0.0","0.3","0.0","0.0","9.4","9.9","0.0","15.87","16.07","0.0","64.9","65.6","0.0","4.4","2.0","0.0","0.0","0.0","0.0","6.2","8.4","0.0"
"20221021","措备","合备","14.5","20.1","7.1","11.4","0.0","0.0","0.0","0.0","0.0","0.0","5.1","6.1","0.0","11.48","12.74","0.0","63.5","79.0","0.0","6.9","5.0","0.0","0.0","0.0","0.0","4.4","4.6","0.0"
"20221020","措备","合备","12.0","21.4","3.2","10.7","0.0","0.0","0.0","0.0","0.0","0.0","10.5","10.3","0.0","17.54","16.58","0.0","62.4","68.8","0.0","1.4","1.8","0.0","0.0","0.0","0.0","4.0","3.6","0.0"
"20221019","措备","合备","10.8","17.9","4.0","11.6","0.0","0.0","0.0","0.0","0.0","0.0","10.6","7.5","0.0","18.18","14.12","0.0","56.9","65.8","0.0","0.0","4.1","0.0","0.0","0.0","0.0","6.9","10.1","0.0"
"20221018","措备","合备","11.7","16.9","7.7","9.2","0.0","0.0","0.0","0.0","0.0","0.0","10.7","10.8","0.0","18.2","17.94","0.0","52.3","59.6","0.0","0.0","1.6","0.0","0.0","0.0","0.0","7.3","4.9","0.0"
"20221017","措备","合备","16.0","20.6","10.4","7.9","0.0","0.0","0.0","0.0","0.0","0.0","8.7","10.8","0.0","16.95","18.79","0.0","55.3","45.4","0.0","1.8","0.4","0.0","0.0","0.0","0.0","9.8","6.8","0.0"
"20221016","措备","合备","19.2","25.7","11.9","14.3","0.0","0.0","0.0","0.0","12.8","0.0","10.0","0.1","0.0","17.35","4.65","0.0","74.5","64.4","0.0","3.6","9.1","0.0","0.0","0.0","0.0","5.0","9.3","0.0"
"20221015","措备","合备","17.8","24.2","12.3","19.2","0.0","0.0","0.0","0.0","10.5","0.0","9.9","3.7","0.0","17.98","9.38","0.0","80.8","81.3","0.0","3.3","7.1","0.0","0.0","0.0","0.0","6.4","4.4","0.0"
"20221014","措备","合备","16.1","22.7","9.8","19.6","0.0","0.0","0.0","0.0","0.0","0.0","6.2","8.1","0.0","15.2","15.81","0.0","81.4","81.5","0.0","4.6","2.4","0.0","0.0","0.0","0.0","6.1","5.2","0.0"
"20221013","措备","合备","16.1","22.4","10.7","18.2","0.0","0.0","0.0","0.0","0.6","0.0","9.6","0.2","0.0","16.56","8.49","0.0","77.8","80.9","0.0","2.4","8.6","0.0","0.0","0.0","0.0","7.2","6.5","0.0"
"20221012","措备","合备","14.0","21.4","6.6","15.9","0.0","0.0","0.0","0.0","10.6","0.0","9.5","0.0","0.0","17.2","3.59","0.0","79.1","91.0","0.0","2.4","10.0","0.0","0.0","0.0","0.0","7.9","5.4","0.0"
"20221011","措备","合备","13.6","19.0","9.8","17.8","0.0","0.0","0.0","0.0","23.1","0.0","9.6","0.0","0.0","17.64","2.65","0.0","67.9","88.4","0.0","2.1","9.9","0.0","0.0","0.0","0.0","9.5","9.4","0.0"
"20221010","措备","合备","13.7","17.3","11.2","25.1","0.0","0.0","0.0","0.0","0.2","0.0","9.3","8.3","0.0","19.33","16.84","0.0","64.3","75.1","0.0","5.3","4.9","0.0","0.0","0.0","0.0","13.6","6.7","0.0"
"20221009","措备","合备","14.4","16.4","12.0","23.4","0.0","0.0","0.0","3.1","0.0","0.0","0.0","6.2","0.0","5.9","14.93","0.0","88.8","81.8","0.0","9.8","6.5","0.0","0.0","0.0","0.0","6.5","5.9","0.0"
"20221008","措备","合备","14.9","20.9","9.4","22.2","0.0","0.0","0.0","0.0","0.0","0.0","10.6","0.8","0.0","19.18","9.28","0.0","75.6","79.8","0.0","2.6","9.3","0.0","0.0","0.0","0.0","9.3","6.3","0.0"
"20221007","措备","合备","16.6","20.0","12.8","23.3","0.0","0.0","0.0","0.0","0.0","0.0","3.1","6.6","0.0","10.21","14.2","0.0","74.6","73.8","0.0","8.0","5.5","0.0","0.0","0.0","0.0","7.8","5.3","0.0"
"20221006","措备","合备","18.2","23.3","15.3","22.1","0.0","0.0","0.0","0.3","0.0","0.0","3.0","5.3","0.0","12.69","13.27","0.0","81.8","80.4","0.0","9.5","6.4","0.0","0.0","0.0","0.0","4.4","7.2","0.0"
"20221005","措备","合备","17.0","20.7","15.1","24.0","0.0","0.0","0.0","0.0","0.0","0.0","4.9","9.0","0.0","13.84","18.36","0.0","81.4","74.5","0.0","7.9","3.8","0.0","0.0","0.0","0.0","7.1","5.5","0.0"
"20221004","措备","合备","21.5","27.2","15.3","24.3","0.0","0.0","0.0","18.0","0.0","0.0","1.0","7.6","0.0","6.19","16.37","0.0","88.6","67.8","0.0","9.6","5.6","0.0","0.0","0.0","0.0","9.9","5.8","0.0"
"20221003","措备","合备","24.9","29.7","20.3","22.4","0.0","0.0","0.0","3.9","0.0","0.0","1.7","10.0","0.0","10.0","18.39","0.0","82.4","71.0","0.0","9.9","1.5","0.0","0.0","0.0","0.0","5.4","3.9","0.0"
"20221002","措备","合备","22.2","29.6","15.0","22.3","0.0","0.0","0.0","0.0","0.0","0.0","5.6","10.3","0.0","15.48","18.69","0.0","69.1","71.3","0.0","6.9","0.6","0.0","0.0","0.0","0.0","5.0","6.1","0.0"
"20221001","措备","合备","21.6","31.0","13.4","21.6","0.0","0.0","0.0","0.0","0.0","0.0","10.0","10.5","0.0","18.43","18.9","0.0","62.8","77.8","0.0","3.9","0.6","0.0","0.0","0.0","0.0","4.8","4.3","0.0"
"20220930","措备","合备","21.6","31.2","14.1","21.9","0.0","0.0","0.0","0.0","7.6","0.0","11.1","7.7","0.0","19.84","17.0","0.0","68.1","82.0","0.0","0.1","4.4","0.0","0.0","0.0","0.0","3.2","6.7","0.0"
"20220929","措备","合备","20.8","29.3","13.7","22.4","0.0","0.0","0.0","0.0","11.3","0.0","11.1","1.1","0.0","19.57","8.28","0.0","72.8","93.9","0.0","0.0","9.8","0.0","0.0","0.0","0.0","4.1","4.0","0.0"
"20220928","措备","合备","19.4","26.2","14.8","21.8","0.0","0.0","0.0","0.0","0.0","0.0","3.3","2.5","0.0","12.21","11.81","0.0","81.3","75.8","0.0","6.9","9.1","0.0","0.0","0.0","0.0","3.9","6.4","0.0"
"20220927","措备","合备","20.3","26.4","16.6","20.4","0.0","0.0","0.0","0.0","0.0","0.0","9.0","2.1","0.0","19.45","10.46","0.0","81.8","73.1","0.0","3.8","8.3","0.0","0.0","0.0","0.0","6.8","7.9","0.0"
"20220926","措备","合备","18.5","21.9","15.5","20.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.6","0.0","6.53","12.34","0.0","88.0","74.1","0.0","9.5","7.6","0.0","0.0","0.0","0.0","3.2","7.4","0.0"
"20220925","措备","合备","18.6","22.9","14.5","20.6","0.0","0.0","0.0","0.0","1.2","0.0","2.4","0.2","0.0","11.15","8.88","0.0","77.8","84.8","0.0","9.0","8.9","0.0","0.0","0.0","0.0","4.3","7.3","0.0"
"20220924","措备","合备","19.2","24.7","15.4","19.7","0.0","0.0","0.0","0.0","0.0","0.0","8.0","6.1","0.0","20.15","15.56","0.0","59.5","82.1","0.0","4.3","4.3","0.0","0.0","0.0","0.0","7.5","8.9","0.0"
"20220923","措备","合备","20.8","27.8","16.2","21.6","0.0","0.0","0.0","0.0","0.0","0.0","8.9","9.7","0.0","18.79","19.48","0.0","70.4","63.6","0.0","3.4","2.5","0.0","0.0","0.0","0.0","9.2","9.4","0.0"
"20220922","措备","合备","18.6","25.1","11.6","24.1","0.0","0.0","0.0","0.0","0.0","0.0","8.4","10.2","0.0","19.16","18.37","0.0","78.6","67.4","0.0","5.0","1.5","0.0","0.0","0.0","0.0","6.2","9.6","0.0"
"20220921","措备","合备","17.2","22.8","12.0","22.9","0.0","0.0","0.0","0.0","9.0","0.0","10.7","1.8","0.0","22.62","6.14","0.0","75.3","90.6","0.0","1.3","5.8","0.0","0.0","0.0","0.0","8.0","6.8","0.0"
"20220920","措备","合备","19.2","22.9","15.6","21.7","0.0","0.0","0.0","0.0","0.0","0.0","7.6","5.2","0.0","17.08","13.23","0.0","69.1","79.1","0.0","4.3","4.8","0.0","0.0","0.0","0.0","8.4","7.6","0.0"
"20220919","措备","合备","25.1","29.8","18.8","21.7","0.0","0.0","0.0","0.0","0.0","0.0","5.4","10.5","0.0","12.64","20.15","0.0","72.9","76.3","0.0","6.8","2.5","0.0","0.0","0.0","0.0","8.3","6.9","0.0"
"20220918","措备","合备","26.6","30.5","23.0","21.5","0.0","0.0","0.0","0.0","0.0","0.0","1.3","7.8","0.0","10.34","15.86","0.0","83.1","79.1","0.0","9.5","4.4","0.0","0.0","0.0","0.0","9.4","6.4","0.0"
"20220917","措备","合备","26.2","33.2","22.7","20.5","0.0","0.0","0.0","0.3","4.1","0.0","4.8","0.0","0.0","17.01","6.35","0.0","84.9","82.5","0.0","7.4","9.3","0.0","0.0","0.0","0.0","5.7","7.3","0.0"
"20220916","措备","合备","24.7","29.0","21.8","22.2","0.0","0.0","0.0","0.0","0.0","0.0","3.0","6.0","0.0","13.75","14.69","0.0","84.9","71.6","0.0","6.5","6.9","0.0","0.0","0.0","0.0","6.3","8.6","0.0"
"20220915","措备","合备","23.5","26.8","21.3","22.7","0.0","0.0","0.0","0.0","0.0","0.0","8.9","10.7","0.0","18.59","22.49","0.0","78.8","61.6","0.0","6.3","4.5","0.0","0.0","0.0","0.0","10.3","11.3","0.0"
"20220914","措备","合备","23.4","27.2","20.5","22.5","0.0","0.0","0.0","0.0","0.0","0.0","8.8","0.0","0.0","18.69","7.2","0.0","77.0","68.9","0.0","7.5","8.6","0.0","0.0","0.0","0.0","10.8","8.0","0.0"
"20220913","措备","合备","23.7","27.7","21.1","23.1","0.0","0.0","0.0","0.0","0.0","0.0","4.7","0.6","0.0","15.99","13.21","0.0","77.9","66.3","0.0","8.8","8.9","0.0","0.0","0.0","0.0","9.9","8.5","0.0"
"20220912","措备","合备","21.7","24.7","18.9","24.3","0.0","0.0","0.0","0.3","0.0","0.0","0.0","8.8","0.0","7.57","19.56","0.0","91.5","65.3","0.0","8.9","5.1","0.0","0.0","0.0","0.0","4.8","7.2","0.0"
"20220911","措备","合备","22.7","27.6","18.1","23.8","0.0","0.0","0.0","0.0","0.0","0.0","6.2","9.5","0.0","17.24","21.84","0.0","80.4","65.4","0.0","6.3","1.5","0.0","0.0","0.0","0.0","7.7","3.4","0.0"
"20220910","措备","合备","21.0","24.2","18.6","22.6","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.2","0.0","10.02","7.75","0.0","81.4","75.5","0.0","7.3","7.0","0.0","0.0","0.0","0.0","9.1","4.3","0.0"
"20220909","措备","合备","21.5","27.7","17.0","23.7","0.0","0.0","0.0","0.0","0.0","0.0","9.5","6.1","0.0","21.62","18.87","0.0","76.6","67.1","0.0","5.4","7.6","0.0","0.0","0.0","0.0","8.6","2.9","0.0"
"20220908","措备","合备","21.7","28.5","15.1","23.7","0.0","0.0","0.0","0.0","0.0","0.0","10.5","6.7","0.0","22.34","17.91","0.0","73.0","68.8","0.0","4.0","4.5","0.0","0.0","0.0","0.0","7.1","5.5","0.0"
"20220907","措备","合备","22.4","29.1","15.8","22.2","0.0","0.0","0.0","0.0","0.0","0.0","10.7","0.2","0.0","23.2","7.02","0.0","69.1","86.0","0.0","2.4","8.9","0.0","0.0","0.0","0.0","7.1","6.1","0.0"
"20220906","措备","合备","22.6","26.4","19.1","21.8","0.0","0.0","0.0","81.1","4.8","0.0","6.1","1.6","0.0","14.61","12.22","0.0","81.0","78.3","0.0","5.3","9.8","0.0","0.0","0.0","0.0","13.5","9.9","0.0"
"20220905","措备","合备","24.9","27.9","22.0","21.8","0.0","0.0","0.0","31.7","0.4","0.0","0.0","1.0","0.0","4.51","10.65","0.0","96.0","68.5","0.0","9.6","8.8","0.0","0.0","0.0","0.0","11.1","6.5","0.0"
"20220904","措备","合备","25.4","29.9","20.9","22.4","0.0","0.0","0.0","0.4","0.0","0.0","4.4","7.7","0.0","15.94","19.33","0.0","89.5","66.4","0.0","8.9","7.4","0.0","0.0","0.0","0.0","7.1","7.5","0.0"
"20220903","措备","合备","22.2","24.3","20.4","20.5","0.0","0.0","0.0","0.1","3.8","0.0","0.0","0.7","0.0","7.53","10.18","0.0","91.9","86.5","0.0","9.8","9.1","0.0","0.0","0.0","0.0","7.4","6.3","0.0"
"20220902","措备","合备","21.5","24.2","18.8","21.8","0.0","0.0","0.0","0.3","1.2","0.0","0.0","0.9","0.0","5.42","10.13","0.0","91.1","77.1","0.0","9.6","9.4","0.0","0.0","0.0","0.0","7.6","7.2","0.0"
"20220901","措备","合备","21.6","25.2","18.5","21.9","0.0","0.0","0.0","0.0","40.7","0.0","3.1","0.2","0.0","9.7","5.8","0.0","88.4","90.8","0.0","8.1","9.9","0.0","0.0","0.0","0.0","6.0","6.8","0.0"
"20220831","措备","合备","21.3","22.7","20.5","24.4","0.0","0.0","0.0","13.3","15.2","0.0","0.0","3.0","0.0","4.21","14.04","0.0","95.6","74.0","0.0","9.6","8.9","0.0","0.0","0.0","0.0","4.8","7.0","0.0"
"20220830","措备","合备","20.9","24.1","19.4","25.2","0.0","0.0","0.0","26.2","0.2","0.0","0.0","4.7","0.0","4.01","16.11","0.0","92.3","68.4","0.0","9.6","8.4","0.0","0.0","0.0","0.0","6.2","4.2","0.0"
"20220829","措备","合备","21.5","24.9","17.5","23.6","0.0","0.0","0.0","0.0","7.0","0.0","0.5","1.4","0.0","8.28","8.2","0.0","81.4","78.0","0.0","9.4","8.4","0.0","0.0","0.0","0.0","4.0","4.3","0.0"
"20220828","措备","合备","21.4","27.5","16.2","25.6","0.0","0.0","0.0","0.0","0.0","0.0","11.4","9.8","0.0","25.11","22.35","0.0","72.1","61.8","0.0","4.6","4.6","0.0","0.0","0.0","0.0","7.6","5.0","0.0"
"20220827","措备","合备","23.2","28.2","18.3","23.7","0.0","0.0","0.0","0.0","13.7","0.0","6.6","1.9","0.0","17.27","8.75","0.0","68.0","84.3","0.0","5.6","8.0","0.0","0.0","0.0","0.0","7.2","9.0","0.0"
"20220826","措备","合备","25.1","30.2","21.5","27.4","0.0","0.0","0.0","0.0","6.0","0.0","10.2","9.9","0.0","22.17","22.88","0.0","64.6","64.6","0.0","5.3","5.3","0.0","0.0","0.0","0.0","6.4","5.9","0.0"
"20220825","措备","合备","24.5","30.8","18.8","25.3","0.0","0.0","0.0","0.1","7.7","0.0","6.6","0.2","0.0","20.02","7.83","0.0","78.6","85.6","0.0","6.9","8.6","0.0","0.0","0.0","0.0","5.6","4.8","0.0"
"20220824","措备","合备","21.5","22.6","19.8","24.4","0.0","0.0","0.0","4.6","69.0","0.0","0.0","0.4","0.0","6.21","4.29","0.0","94.4","87.0","0.0","9.4","9.1","0.0","0.0","0.0","0.0","7.4","8.9","0.0"
"20220823","措备","合备","25.4","28.8","21.5","23.1","0.0","0.0","0.0","6.8","26.3","0.0","0.0","0.0","0.0","5.49","4.98","0.0","89.9","87.8","0.0","9.6","9.9","0.0","0.0","0.0","0.0","6.7","8.6","0.0"
"20220822","措备","合备","26.8","32.9","18.9","26.1","0.0","0.0","0.0","0.0","0.0","0.0","10.0","4.6","0.0","23.05","15.97","0.0","75.6","70.6","0.0","3.9","7.6","0.0","0.0","0.0","0.0","5.0","6.5","0.0"
"20220821","措备","合备","26.0","31.1","22.5","23.1","0.0","0.0","0.0","0.0","30.9","0.0","12.2","0.0","0.0","25.28","3.6","0.0","75.3","88.3","0.0","3.1","8.6","0.0","0.0","0.0","0.0","6.8","5.6","0.0"
"20220820","措备","合备","26.4","28.6","23.9","25.0","0.0","0.0","0.0","10.3","0.0","0.0","0.0","9.1","0.0","5.84","20.98","0.0","95.1","67.6","0.0","8.0","4.5","0.0","0.0","0.0","0.0","6.8","5.2","0.0"
"20220819","措备","合备","28.2","33.7","22.6","24.3","0.0","0.0","0.0","0.0","1.0","0.0","5.3","1.1","0.0","18.33","11.75","0.0","80.5","67.6","0.0","7.5","7.6","0.0","0.0","0.0","0.0","6.8","6.0","0.0"
"20220818","措备","合备","26.8","32.3","22.3","23.1","0.0","0.0","0.0","0.0","1.3","0.0","9.3","1.0","0.0","23.76","10.22","0.0","77.3","76.3","0.0","6.3","8.4","0.0","0.0","0.0","0.0","4.6","8.2","0.0"
"20220817","措备","合备","25.7","29.7","22.7","23.6","0.0","0.0","0.0","22.8","0.2","0.0","4.6","0.1","0.0","16.21","7.77","0.0","89.4","70.3","0.0","7.4","8.9","0.0","0.0","0.0","0.0","6.0","4.8","0.0"
"20220816","措备","合备","25.7","30.1","22.9","23.5","0.0","0.0","0.0","39.8","0.0","0.0","0.0","3.7","0.0","4.28","15.65","0.0","94.9","68.4","0.0","9.6","8.1","0.0","0.0","0.0","0.0","7.7","7.9","0.0"
"20220815","措备","合备","30.9","35.4","27.1","23.5","0.0","0.0","0.0","0.0","0.8","0.0","4.0","3.2","0.0","14.95","13.63","0.0","69.6","74.0","0.0","8.0","8.1","0.0","0.0","0.0","0.0","7.8","6.8","0.0"
