"炼雀老磊","瘤开(矫)","瘤开(焙)","乞闭 扁柯(∑C)","弥绊 扁柯(∑C)","弥历 扁柯(∑C)","傈斥 扁柯(∑C)","乞斥 扁柯(∑C)","乞斥 弥绊 扁柯(∑C)","乞斥 弥历 扁柯(∑C)","乞闭 碍荐樊(mm)","傈斥 碍荐樊(mm)","乞斥 碍荐樊(mm)","乞闭 老炼矫埃(hr)","傈斥 老炼矫埃(hr)","乞斥 老炼矫埃(hr)","乞闭 老荤樊(MJ/С)","傈斥 老荤樊(MJ/С)","乞斥 老荤樊(MJ/С)","乞闭 嚼档(%)","傈斥 嚼档(%)","乞斥 嚼档(%)","乞闭 款樊(1/10)","傈斥 款樊(1/10)","乞斥 款樊(1/10)","乞闭 利汲樊(cm)","傈斥 利汲樊(cm)","乞斥 利汲樊(cm)","乞闭 鉴埃弥措浅加(m/s)","傈斥 鉴埃弥措浅加(m/s)","乞斥 鉴埃弥措浅加(m/s)"
"20221226","何魂","秦款措备","2.9","7.7","-0.8","-5.2","4.7","9.4","1.0","0.0","0.0","1.0","8.7","9.2","6.8","11.54","13.16","0.0","35.3","30.8","45.6","1.3","0.0","2.7","0.0","0.0","0.0","10.4","14.1","3.4"
"20221225","何魂","秦款措备","1.7","7.3","-1.7","-1.6","5.0","9.7","1.3","0.0","0.0","0.8","9.2","9.2","6.9","12.86","12.93","0.0","39.3","33.5","46.8","0.0","0.0","2.6","0.0","0.0","0.0","13.9","14.4","3.4"
"20221224","何魂","秦款措备","-2.0","3.0","-6.5","7.7","5.3","10.0","1.6","0.0","0.0","0.7","9.1","3.4","6.8","12.53","6.33","0.0","49.5","47.1","48.5","0.0","4.3","2.7","0.0","0.0","0.0","13.0","9.4","3.6"
"20221223","何魂","秦款措备","-3.7","0.3","-5.9","8.7","5.6","10.2","1.9","0.0","0.0","0.9","8.8","8.8","6.5","11.86","11.28","0.0","43.9","30.3","49.8","0.6","0.6","2.9","0.0","0.0","0.0","27.5","8.0","3.5"
"20221222","何魂","秦款措备","0.0","3.5","-4.2","9.4","5.8","10.4","2.1","0.0","0.0","0.9","7.7","9.1","6.4","10.67","11.88","0.0","49.1","44.4","50.1","2.4","0.0","3.0","0.0","0.0","0.0","17.6","8.5","3.4"
"20221221","何魂","秦款措备","4.5","8.7","2.1","10.2","5.8","10.3","2.1","19.4","0.0","1.0","1.2","8.8","6.5","3.01","11.15","0.0","81.3","59.1","49.4","6.5","0.0","2.9","0.0","0.0","0.0","10.5","10.4","3.4"
"20221220","何魂","秦款措备","3.0","7.6","-0.8","7.9","5.5","10.1","1.8","0.0","0.0","0.9","9.1","8.6","6.5","12.35","11.17","0.0","42.0","57.5","48.3","1.9","0.6","2.9","0.0","0.0","0.0","12.4","18.9","3.3"
"20221219","何魂","秦款措备","-0.6","4.5","-5.6","4.0","5.3","9.9","1.7","0.0","0.0","0.8","9.1","8.6","6.4","12.31","12.17","0.0","42.3","49.5","48.3","0.3","0.1","3.0","0.0","0.0","0.0","6.9","10.4","3.2"
"20221218","何魂","秦款措备","-3.5","1.5","-6.5","-1.4","5.2","9.8","1.4","0.0","0.0","0.9","8.6","9.2","6.6","12.17","12.81","0.0","35.9","34.5","47.0","0.0","0.6","2.9","0.0","0.0","0.0","12.1","12.9","3.2"
"20221217","何魂","秦款措备","0.4","5.1","-4.0","2.7","5.0","9.6","1.3","0.0","0.0","0.7","3.5","8.0","6.7","9.06","11.87","0.0","33.8","42.6","46.5","5.1","2.8","2.7","0.0","0.0","0.0","14.0","18.2","3.2"
"20221216","何魂","秦款措备","3.6","7.8","1.2","8.8","5.0","9.5","1.3","0.0","4.4","1.3","7.8","0.1","6.7","11.33","2.82","0.0","32.1","80.9","46.3","6.6","9.4","2.6","0.0","0.0","0.0","11.8","8.5","3.2"
"20221215","何魂","秦款措备","1.6","6.1","-4.4","9.4","5.3","9.8","1.5","0.0","0.0","1.6","9.1","7.1","6.6","12.28","10.43","0.0","48.9","66.1","47.2","1.5","1.6","2.8","0.0","0.0","0.0","10.4","11.5","3.2"
"20221214","何魂","秦款措备","-0.4","4.3","-3.6","4.4","5.4","9.9","1.6","0.0","0.0","1.5","9.2","9.1","6.7","12.53","12.42","0.0","41.8","47.9","46.5","0.6","0.8","2.9","0.0","0.0","0.0","15.6","9.5","3.2"
"20221213","何魂","秦款措备","6.4","10.2","4.3","2.3","5.6","10.1","1.9","0.0","0.0","1.3","6.4","9.2","6.7","10.09","13.2","0.0","47.3","27.9","47.2","2.1","0.0","2.8","0.0","0.0","0.0","15.2","14.4","3.2"
"20221212","何魂","秦款措备","8.0","12.8","5.2","8.6","6.0","10.5","2.2","2.0","0.0","1.6","1.1","4.9","6.5","4.87","7.2","0.0","70.5","49.3","48.2","6.5","3.9","3.0","0.0","0.0","0.0","12.8","14.5","3.3"
"20221211","何魂","秦款措备","7.6","12.3","5.2","11.8","6.2","10.8","2.4","0.0","0.0","0.9","8.8","8.4","6.5","11.94","11.31","0.0","40.8","57.3","48.8","2.4","4.1","3.2","0.0","0.0","0.0","13.1","10.0","3.2"
"20221210","何魂","秦款措备","9.3","15.3","5.1","12.6","6.3","10.8","2.5","0.0","0.0","0.7","4.2","6.3","6.5","7.72","10.03","0.0","47.3","69.5","49.2","5.9","1.6","3.1","0.0","0.0","0.0","10.9","9.1","3.2"
"20221209","何魂","秦款措备","9.5","16.4","6.3","11.9","6.5","11.0","2.8","0.0","0.0","0.8","3.8","5.2","6.4","8.27","9.7","0.0","42.5","63.3","50.4","5.5","6.0","3.2","0.0","0.0","0.0","6.7","7.7","3.2"
"20221208","何魂","秦款措备","7.8","13.3","4.2","10.2","6.5","11.0","2.7","0.0","0.0","1.3","9.1","5.6","6.4","11.6","9.93","0.0","40.5","58.4","50.4","3.9","1.9","3.2","0.0","0.0","0.0","6.8","10.6","3.1"
"20221207","何魂","秦款措备","7.2","11.3","4.1","11.4","6.4","10.9","2.6","0.0","0.0","1.0","8.0","7.4","6.5","11.47","10.93","0.0","44.6","61.8","49.6","2.8","1.4","3.2","0.0","0.0","0.0","10.1","9.8","3.2"
"20221206","何魂","秦款措备","4.1","9.3","-0.4","10.8","6.6","11.1","2.8","0.0","0.1","1.5","9.2","5.3","6.5","12.32","9.42","0.0","40.0","73.0","50.1","0.1","3.8","3.1","0.0","0.0","0.0","16.5","6.2","3.2"
"20221205","何魂","秦款措备","3.5","9.7","0.4","8.3","6.9","11.4","3.1","0.0","0.0","1.8","5.8","5.2","6.5","9.81","9.5","0.0","22.3","57.9","50.0","5.3","2.5","3.2","0.0","0.0","0.0","17.3","7.4","3.2"
"20221204","何魂","秦款措备","6.5","9.7","3.5","5.6","7.3","11.9","3.5","0.0","0.0","1.8","6.3","8.6","6.5","10.46","12.13","0.0","32.1","43.4","50.3","7.9","0.0","3.2","0.0","0.0","0.0","13.5","15.3","3.2"
"20221203","何魂","秦款措备","7.0","9.9","2.7","7.4","7.9","12.5","4.1","0.0","0.0","1.4","1.9","7.0","6.5","6.02","10.25","0.0","51.1","52.6","51.1","7.1","2.0","3.2","0.0","0.0","0.0","8.0","13.2","3.2"
"20221202","何魂","秦款措备","2.3","7.4","-1.6","3.8","8.4","13.0","4.7","0.0","0.0","1.6","8.7","9.4","6.3","13.09","13.11","0.0","40.4","47.6","52.7","2.5","0.0","3.3","0.0","0.0","0.0","8.5","11.9","3.1"
"20221201","何魂","秦款措备","0.7","5.0","-1.9","3.9","8.9","13.4","5.2","0.0","0.0","1.3","6.0","9.3","6.1","11.24","13.33","0.0","32.6","40.6","53.4","6.1","0.6","3.6","0.0","0.0","0.0","14.2","20.3","3.0"
"20221130","何魂","秦款措备","2.7","9.3","-0.8","10.9","9.2","13.7","5.5","0.0","28.9","1.1","4.7","0.0","6.0","9.49","0.5","0.0","29.3","74.6","54.2","8.5","7.3","3.6","0.0","0.0","0.0","19.9","19.8","3.0"
"20221129","何魂","秦款措备","14.9","19.8","9.3","11.6","9.3","13.8","5.6","22.4","0.0","1.1","0.0","9.1","6.0","2.89","13.16","0.0","72.0","51.5","54.1","9.8","3.1","3.6","0.0","0.0","0.0","17.5","8.2","3.0"
"20221128","何魂","秦款措备","17.9","21.9","13.2","10.3","9.4","13.9","5.9","1.1","0.0","1.0","3.3","9.4","5.9","8.96","13.41","0.0","75.6","53.1","54.5","6.9","2.9","3.8","0.0","0.0","0.0","12.7","5.7","3.1"
"20221127","何魂","秦款措备","13.6","18.6","8.9","8.4","9.6","14.2","5.9","0.0","0.0","2.1","7.5","9.5","6.1","12.01","13.35","0.0","45.5","44.8","54.7","4.5","0.0","3.7","0.0","0.0","0.0","10.7","7.9","3.1"
"20221126","何魂","秦款措备","15.0","19.9","11.3","8.9","9.7","14.4","6.0","0.0","0.0","2.1","9.3","9.5","6.2","12.53","13.54","0.0","50.1","38.5","54.9","0.0","0.0","3.5","0.0","0.0","0.0","9.8","9.3","3.2"
"20221125","何魂","秦款措备","14.3","19.2","9.7","11.7","10.0","14.7","6.3","0.0","0.0","2.1","7.7","8.4","6.3","11.9","11.4","0.0","65.4","51.9","54.7","3.8","0.6","3.5","0.0","0.0","0.0","9.9","14.0","3.2"
"20221124","何魂","秦款措备","12.9","19.1","10.2","9.3","10.1","14.9","6.4","0.0","0.0","2.0","8.1","7.7","6.4","11.31","12.36","0.0","50.3","54.1","54.1","3.8","1.8","3.4","0.0","0.0","0.0","10.5","12.4","3.1"
"20221123","何魂","秦款措备","14.6","19.9","12.0","6.2","10.2","15.0","6.3","0.2","0.0","2.0","6.2","8.1","6.6","10.97","13.21","0.0","72.9","50.0","53.0","4.1","1.5","3.3","0.0","0.0","0.0","11.3","15.8","3.0"
"20221122","何魂","秦款措备","14.6","17.5","12.9","9.9","10.1","15.0","6.3","10.9","0.0","1.1","0.0","1.8","6.7","3.54","7.83","0.0","76.9","51.4","51.7","9.4","6.6","3.1","0.0","0.0","0.0","8.1","15.4","3.0"
"20221121","何魂","秦款措备","15.4","20.1","11.3","15.2","10.2","15.0","6.4","0.0","0.0","1.2","6.0","1.8","6.7","9.5","7.17","0.0","66.1","74.1","51.5","5.3","8.0","3.3","0.0","0.0","0.0","6.3","6.4","3.1"
"20221120","何魂","秦款措备","15.3","18.7","13.4","14.8","10.2","14.9","6.4","0.0","0.0","1.9","1.6","7.5","6.7","5.06","10.85","0.0","70.6","68.4","51.3","6.1","0.5","3.2","0.0","0.0","0.0","6.9","4.2","3.1"
"20221119","何魂","秦款措备","16.1","21.1","12.5","14.5","10.4","15.1","6.6","0.0","0.0","2.0","6.7","9.5","6.6","12.06","13.53","0.0","65.5","52.0","52.1","5.8","0.3","3.3","0.0","0.0","0.0","10.5","7.0","3.1"
"20221118","何魂","秦款措备","14.4","20.6","9.4","13.2","10.7","15.4","7.0","0.0","0.0","1.9","0.0","9.3","6.7","0.0","13.18","0.0","61.3","48.0","52.7","0.0","1.8","3.4","0.0","0.0","0.0","0.0","8.0","3.1"
"20221117","何魂","秦款措备","12.8","18.6","10.1","12.5","11.0","15.7","7.3","0.0","0.0","1.6","0.0","9.2","6.7","0.0","13.48","0.0","46.0","40.9","53.2","4.1","2.3","3.5","0.0","0.0","0.0","0.0","7.9","3.2"
"20221116","何魂","秦款措备","12.8","18.2","8.9","13.1","11.5","16.1","7.8","0.0","0.0","1.3","8.7","8.4","6.7","13.32","12.19","0.0","50.1","47.3","53.9","1.3","3.6","3.5","0.0","0.0","0.0","7.2","8.6","3.1"
"20221115","何魂","秦款措备","11.3","16.5","7.0","13.3","12.0","16.6","8.3","0.0","0.0","0.7","9.9","9.5","6.6","14.71","13.6","0.0","50.8","53.6","55.3","0.0","1.1","3.7","0.0","0.0","0.0","11.6","6.3","3.1"
"20221114","何魂","秦款措备","12.8","16.3","10.2","12.9","12.3","16.9","8.7","0.0","0.0","0.9","0.6","9.5","6.8","5.54","13.66","0.0","67.4","60.9","55.9","6.8","0.9","3.5","0.0","0.0","0.0","10.3","9.3","3.1"
"20221113","何魂","秦款措备","17.8","22.9","12.9","10.1","12.7","17.3","9.1","24.8","0.0","1.2","4.0","9.9","6.7","10.18","14.59","0.0","76.6","59.9","57.8","8.0","0.1","3.6","0.0","0.0","0.0","17.5","8.8","3.2"
"20221112","何魂","秦款措备","19.1","24.2","14.2","8.8","13.0","17.6","9.5","1.9","0.0","1.6","6.4","5.5","6.3","11.48","10.35","0.0","81.4","51.5","59.5","5.6","2.3","3.9","0.0","0.0","0.0","13.4","14.6","3.3"
"20221111","何魂","秦款措备","17.5","22.1","14.5","10.3","13.2","17.7","9.7","0.0","0.0","1.8","8.4","6.5","6.3","12.78","12.16","0.0","69.0","57.4","59.8","1.6","3.9","3.9","0.0","0.0","0.0","7.8","12.4","3.4"
"20221110","何魂","秦款措备","16.9","23.7","12.9","10.2","13.4","17.9","9.9","0.0","0.0","2.7","7.3","7.2","6.2","12.03","13.84","0.0","49.1","58.0","60.2","3.1","0.6","4.1","0.0","0.0","0.0","7.5","14.8","3.4"
"20221109","何魂","秦款措备","15.2","20.7","10.4","10.1","13.8","18.4","10.3","0.0","0.0","2.8","9.7","8.3","6.0","14.9","13.47","0.0","53.0","57.0","61.5","1.6","2.1","4.3","0.0","0.0","0.0","7.6","17.4","3.4"
"20221108","何魂","秦款措备","15.4","22.4","10.6","14.1","14.2","18.9","10.8","0.0","28.9","2.6","9.9","0.2","6.0","14.85","2.16","0.0","47.4","72.5","61.6","0.0","6.1","4.3","0.0","0.0","0.0","7.8","22.8","3.3"
"20221107","何魂","秦款措备","14.0","19.8","9.3","18.2","14.6","19.3","11.1","0.0","0.0","2.8","9.9","7.1","6.2","14.79","14.5","0.0","48.5","64.1","61.9","0.0","4.0","4.2","0.0","0.0","0.0","7.3","12.0","3.1"
"20221106","何魂","秦款措备","12.2","18.6","7.5","16.7","14.7","19.6","11.1","0.0","0.1","2.6","10.1","7.8","6.6","16.23","13.37","0.0","41.4","59.4","61.2","0.9","3.1","3.8","0.0","0.0","0.0","11.9","10.7","3.0"
"20221105","何魂","秦款措备","10.6","17.4","5.5","16.5","14.7","19.8","11.1","0.0","0.0","1.4","10.0","7.2","7.0","16.85","12.32","0.0","26.1","53.8","59.8","0.5","4.1","3.3","0.0","0.0","0.0","11.6","6.1","2.9"
"20221104","何魂","秦款措备","11.6","16.8","7.5","15.1","14.5","19.5","10.7","0.0","0.0","1.2","10.0","8.5","7.2","17.02","13.81","0.0","35.0","55.5","59.1","0.9","1.4","3.0","0.0","0.0","0.0","11.5","9.0","2.8"
"20221103","何魂","秦款措备","16.4","22.8","11.9","15.0","14.3","19.3","10.5","0.0","0.0","1.3","9.9","7.6","7.3","15.86","14.27","0.0","48.0","59.9","58.3","1.3","1.8","3.0","0.0","0.0","0.0","9.0","11.0","2.8"
"20221102","何魂","秦款措备","16.7","23.1","12.3","14.9","14.2","19.1","10.4","0.0","0.0","1.2","9.9","9.0","7.2","15.25","15.16","0.0","63.8","56.5","57.6","0.0","2.6","3.1","0.0","0.0","0.0","6.2","12.7","2.9"
"20221101","何魂","秦款措备","17.0","23.0","12.5","17.0","14.3","19.1","10.6","0.0","0.0","1.2","9.8","8.0","7.1","15.72","13.31","0.0","60.9","51.8","57.5","0.4","3.8","3.2","0.0","0.0","0.0","7.1","8.8","3.0"
"20221031","何魂","秦款措备","15.9","21.1","12.2","17.0","14.5","19.4","10.9","0.0","0.0","1.5","8.2","10.1","7.0","13.89","15.92","0.0","64.4","56.4","58.3","2.0","1.3","3.4","0.0","0.0","0.0","9.4","6.2","3.1"
"20221030","何魂","秦款措备","14.8","18.8","12.9","16.6","14.9","19.7","11.3","0.0","0.0","1.7","1.9","2.4","6.9","7.49","9.01","0.0","72.8","59.1","58.8","6.6","6.4","3.5","0.0","0.0","0.0","9.3","7.8","3.1"
"20221029","何魂","秦款措备","15.7","21.0","13.5","15.9","15.2","20.0","11.6","0.0","0.0","2.3","5.1","2.7","7.2","12.04","9.74","0.0","73.0","55.8","58.9","5.4","6.0","3.4","0.0","0.0","0.0","8.7","9.8","3.1"
"20221028","何魂","秦款措备","17.2","23.0","13.3","16.9","15.5","20.3","11.9","0.0","0.0","2.0","7.7","9.6","7.3","14.26","16.55","0.0","68.8","48.4","58.9","3.3","0.8","3.3","0.0","0.0","0.0","9.3","11.3","3.0"
"20221027","何魂","秦款措备","17.6","23.5","14.5","17.1","15.8","20.7","12.1","0.0","0.0","2.0","9.2","9.5","7.4","16.28","15.74","0.0","59.5","49.0","59.7","1.9","2.8","3.3","0.0","0.0","0.0","7.2","10.1","3.0"
"20221026","何魂","秦款措备","15.9","21.6","10.7","15.9","16.0","20.9","12.4","0.0","0.0","1.9","6.6","10.0","7.3","14.39","17.32","0.0","60.3","45.6","60.6","4.9","2.9","3.3","0.0","0.0","0.0","7.4","9.7","2.9"
"20221025","何魂","秦款措备","13.7","19.0","9.8","16.7","16.2","21.0","12.6","0.0","0.0","2.0","8.1","9.3","7.3","16.11","16.6","0.0","53.9","58.1","60.4","0.9","1.6","3.4","0.0","0.0","0.0","12.3","5.9","3.0"
"20221024","何魂","秦款措备","13.8","19.1","10.7","15.8","16.4","21.1","12.9","0.0","0.0","2.0","10.0","7.1","6.9","17.86","12.5","0.0","49.5","59.5","61.3","0.8","6.3","3.8","0.0","0.0","0.0","11.3","5.5","3.1"
"20221023","何魂","秦款措备","17.0","22.8","13.5","15.1","16.7","21.3","13.3","0.0","0.0","2.6","6.7","7.5","6.7","15.23","15.23","0.0","62.5","59.4","62.6","3.3","0.9","4.0","0.0","0.0","0.0","10.3","9.7","3.1"
"20221022","何魂","秦款措备","19.2","24.3","16.9","13.2","16.9","21.4","13.6","0.0","0.0","3.1","7.1","10.2","6.5","14.94","17.66","0.0","61.8","61.4","63.3","4.3","1.3","4.2","0.0","0.0","0.0","10.3","11.1","3.2"
"20221021","何魂","秦款措备","17.9","22.1","13.8","12.6","17.1","21.6","13.8","0.0","7.4","3.1","6.0","0.0","6.5","14.54","3.88","0.0","58.6","84.9","63.2","8.1","7.0","4.4","0.0","0.0","0.0","11.4","7.0","3.2"
"20221020","何魂","秦款措备","15.9","21.7","10.9","13.7","17.3","21.9","14.0","0.0","0.0","2.9","10.2","7.9","6.6","18.58","16.45","0.0","44.3","61.4","63.1","0.9","5.5","4.3","0.0","0.0","0.0","8.3","9.3","3.2"
"20221019","何魂","秦款措备","13.0","20.4","8.1","14.4","17.5","22.2","14.0","0.0","0.0","2.0","10.1","7.7","6.9","19.29","17.09","0.0","41.5","46.4","62.3","0.0","4.4","4.0","0.0","0.0","0.0","12.5","9.8","3.1"
"20221018","何魂","秦款措备","13.2","20.1","8.8","13.6","17.5","22.3","14.0","0.0","0.0","1.6","10.1","10.2","7.0","19.14","18.62","0.0","40.8","50.0","61.1","0.5","2.4","3.9","0.0","0.0","0.0","18.3","6.1","3.0"
"20221017","何魂","秦款措备","18.1","24.8","10.9","10.2","17.6","22.4","14.0","0.0","0.0","1.4","10.1","10.3","7.3","17.23","19.4","0.0","50.0","45.9","60.6","0.6","1.0","3.8","0.0","0.0","0.0","20.5","14.9","2.9"
"20221016","何魂","秦款措备","20.4","26.1","16.7","14.7","17.8","22.6","14.2","0.0","8.5","1.5","8.4","0.0","7.2","18.78","3.27","0.0","70.9","71.6","60.9","3.5","9.8","3.6","0.0","0.0","0.0","7.1","16.1","2.9"
"20221015","何魂","秦款措备","19.7","25.0","16.5","21.9","18.0","22.8","14.5","0.0","0.0","1.6","8.7","6.8","7.1","17.77","15.39","0.0","68.9","72.8","61.2","3.4","4.6","3.8","0.0","0.0","0.0","9.2","7.8","2.9"
"20221014","何魂","秦款措备","19.0","24.8","15.5","21.4","18.3","23.0","14.8","0.0","0.0","2.2","7.8","7.9","7.0","17.27","14.65","0.0","66.9","73.0","62.0","4.9","0.8","4.0","0.0","0.0","0.0","8.6","6.8","2.9"
"20221013","何魂","秦款措备","19.0","23.5","16.3","19.9","18.6","23.3","15.2","0.0","0.0","2.5","7.4","1.7","7.0","17.12","11.62","0.0","62.0","75.0","62.8","4.4","7.9","4.0","0.0","0.0","0.0","12.3","11.0","3.0"
"20221012","何魂","秦款措备","17.1","22.8","11.2","18.6","19.0","23.6","15.6","0.0","0.1","2.4","7.4","0.0","6.8","17.0","6.32","0.0","63.0","80.6","63.8","2.9","9.3","4.1","0.0","0.0","0.0","10.1","13.0","3.0"
"20221011","何魂","秦款措备","14.7","21.1","10.7","21.1","19.1","23.7","15.7","0.0","1.6","2.4","10.3","0.1","6.9","19.98","5.78","0.0","61.3","85.1","64.1","0.3","8.9","4.2","0.0","0.0","0.0","16.2","10.5","3.1"
"20221010","何魂","秦款措备","14.8","19.1","11.6","24.9","19.2","23.8","15.9","0.0","0.0","3.2","7.8","7.9","6.7","17.58","15.99","0.0","55.9","82.1","64.8","3.1","4.4","4.2","0.0","0.0","0.0","20.7","10.8","3.1"
"20221009","何魂","秦款措备","17.3","19.8","14.9","23.7","19.3","23.8","16.1","1.4","0.4","3.2","0.0","5.1","6.6","4.69","12.19","0.0","75.5","83.5","65.0","9.8","4.5","4.4","0.0","0.0","0.0","10.4","7.2","3.1"
"20221008","何魂","秦款措备","17.2","21.8","14.3","23.3","19.3","23.9","16.1","0.0","0.2","3.2","8.2","3.5","6.5","17.43","11.44","0.0","61.9","77.9","65.2","4.9","6.6","4.6","0.0","0.0","0.0","11.4","7.5","3.1"
"20221007","何魂","秦款措备","17.2","23.4","14.9","23.4","19.3","23.8","16.1","0.0","0.0","4.0","5.0","10.0","6.3","13.53","18.94","0.0","71.0","76.4","64.9","7.0","2.3","4.9","0.0","0.0","0.0","10.9","9.0","3.1"
"20221006","何魂","秦款措备","18.1","20.2","16.5","23.4","19.5","23.9","16.3","0.7","0.0","3.7","0.0","8.1","6.2","6.36","17.76","0.0","77.5","79.3","64.8","9.6","5.0","5.1","0.0","0.0","0.0","8.0","6.5","3.1"
"20221005","何魂","秦款措备","18.3","22.6","16.0","24.4","19.7","24.2","16.5","0.0","0.0","2.6","3.1","10.3","6.5","13.69","19.91","0.0","75.9","78.9","64.9","8.3","1.9","5.1","0.0","0.0","0.0","9.3","10.0","3.1"
"20221004","何魂","秦款措备","21.8","24.9","16.7","24.5","19.9","24.4","16.7","4.7","0.0","3.6","0.0","8.9","6.7","3.82","19.26","0.0","88.9","80.4","65.3","9.4","4.6","4.9","0.0","0.0","0.0","19.5","15.5","3.0"
"20221003","何魂","秦款措备","24.2","25.3","23.2","23.5","20.2","24.6","17.0","2.9","0.0","3.6","0.1","10.4","6.7","4.5","19.57","0.0","89.1","73.3","66.4","8.1","0.5","5.0","0.0","0.0","0.0","17.6","5.4","3.0"
"20221002","何魂","秦款措备","23.9","28.3","20.0","23.3","20.4","24.8","17.3","0.0","0.0","4.2","8.3","10.3","6.5","17.81","19.24","0.0","77.0","76.4","67.4","5.5","0.0","5.1","0.0","0.0","0.0","5.5","8.9","3.0"
"20221001","何魂","秦款措备","23.4","30.8","18.5","22.2","20.5","24.7","17.5","0.0","0.0","5.2","10.7","10.4","6.1","21.17","20.17","0.0","64.5","75.8","68.9","2.6","0.0","5.4","0.0","0.0","0.0","6.8","8.2","3.1"
"20220930","何魂","秦款措备","22.1","26.9","18.4","22.1","20.5","24.6","17.6","0.0","36.7","6.0","10.7","2.3","5.5","20.89","9.14","0.0","75.8","86.1","69.8","0.0","6.4","5.7","0.0","0.0","0.0","6.5","10.4","3.1"
"20220929","何魂","秦款措备","22.6","27.2","18.6","24.2","20.6","24.7","17.8","0.0","18.1","5.3","10.7","2.1","5.4","21.05","12.34","0.0","70.6","88.6","69.9","0.4","9.0","5.7","0.0","0.0","0.0","7.3","12.1","3.2"
"20220928","何魂","秦款措备","21.8","27.7","19.1","22.4","20.8","24.9","17.9","0.0","0.0","4.6","3.2","0.4","5.6","12.95","9.21","0.0","77.3","77.3","68.9","8.0","9.3","5.6","0.0","0.0","0.0","6.9","7.8","3.2"
"20220927","何魂","秦款措备","21.6","26.6","19.1","21.8","21.0","25.1","18.0","0.0","0.1","3.2","3.1","5.8","5.9","11.08","16.83","0.0","76.3","73.3","68.9","6.0","7.8","5.4","0.0","0.0","0.0","7.2","9.4","3.1"
"20220926","何魂","秦款措备","20.5","24.2","18.8","21.7","21.2","25.4","18.1","0.0","0.0","3.8","0.2","2.0","6.2","7.51","12.09","0.0","74.8","70.6","68.3","9.5","8.1","5.1","0.0","0.0","0.0","5.1","10.5","3.2"
"20220925","何魂","秦款措备","20.3","22.6","18.5","22.1","21.2","25.5","18.2","0.0","0.2","3.5","0.1","2.8","6.3","7.05","13.52","0.0","64.6","80.5","68.8","9.0","8.0","5.0","0.0","0.0","0.0","7.2","11.9","3.2"
"20220924","何魂","秦款措备","20.0","25.6","15.7","22.1","21.2","25.4","18.3","0.0","0.0","3.4","9.4","6.0","6.2","22.44","16.89","0.0","51.6","70.5","69.4","5.0","4.1","5.1","0.0","0.0","0.0","11.8","9.5","3.3"
"20220923","何魂","秦款措备","22.4","26.8","18.9","22.8","21.3","25.4","18.4","0.0","0.0","3.9","7.6","10.4","5.9","20.1","21.82","0.0","67.3","60.8","70.3","4.3","2.9","5.3","0.0","0.0","0.0","13.9","11.0","3.4"
"20220922","何魂","秦款措备","20.3","24.8","17.1","23.1","21.4","25.5","18.6","0.0","4.0","4.1","2.3","0.0","5.9","12.78","0.0","0.0","72.8","80.9","70.0","7.0","1.0","5.4","0.0","0.0","0.0","8.2","0.0","3.5"
"20220921","何魂","秦款措备","18.9","23.4","15.4","23.0","21.7","25.7","18.9","0.0","7.9","2.5","10.2","0.4","6.1","22.69","4.62","0.0","63.3","92.9","69.4","4.0","7.5","5.3","0.0","0.0","0.0","11.2","15.5","3.5"
"20220920","何魂","秦款措备","19.3","23.4","17.4","23.1","21.9","25.9","19.1","0.0","0.0","2.0","8.3","5.2","6.1","19.48","17.45","0.0","63.1","79.4","69.6","6.0","4.4","5.3","0.0","0.0","0.0","13.6","8.5","3.6"
"20220919","何魂","秦款措备","24.1","28.8","19.0","22.7","22.2","26.1","19.4","14.2","0.0","3.7","4.4","10.5","6.1","14.96","21.55","0.0","75.8","72.5","70.5","6.5","3.0","5.3","0.0","0.0","0.0","23.2","8.9","3.6"
"20220918","何魂","秦款措备","26.4","31.0","23.0","22.5","22.4","26.3","19.6","19.0","0.0","5.1","3.6","6.8","6.1","14.4","18.13","0.0","78.6","71.8","71.1","9.0","5.6","5.2","0.0","0.0","0.0","18.4","8.3","3.6"
"20220917","何魂","秦款措备","25.8","30.4","23.2","20.3","22.5","26.4","19.8","0.3","50.1","5.8","3.4","0.0","6.2","11.89","2.33","0.0","80.8","90.4","72.2","6.5","9.9","5.2","0.0","0.0","0.0","7.1","19.6","3.6"
"20220916","何魂","秦款措备","25.1","29.2","22.5","22.7","22.6","26.3","19.9","0.0","0.0","6.7","2.9","1.1","5.8","13.54","6.69","0.0","85.0","76.0","73.7","5.6","7.1","5.5","0.0","0.0","0.0","8.0","13.5","3.5"
"20220915","何魂","秦款措备","24.3","28.1","22.5","22.9","22.7","26.4","20.0","0.0","0.0","7.3","6.9","6.1","5.9","17.64","17.53","0.0","75.5","69.6","73.8","6.0","5.8","5.5","0.0","0.0","0.0","14.6","16.7","3.5"
"20220914","何魂","秦款措备","24.3","28.7","22.1","21.5","22.9","26.5","20.2","0.0","12.5","5.5","3.2","0.0","5.7","12.99","2.99","0.0","74.4","93.0","73.6","6.9","10.0","5.8","0.0","0.0","0.0","14.3","13.5","3.4"
"20220913","何魂","秦款措备","24.7","28.4","22.7","23.6","23.0","26.6","20.3","0.0","0.0","6.2","3.6","0.1","5.5","15.21","9.89","0.0","75.9","75.9","73.8","8.3","9.8","6.0","0.0","0.0","0.0","13.6","11.9","3.3"
